task_name,task_count,job_id,none1,status,start_time,end_time,none2,none3
J26_5_25,1,j_1035970,1,Terminated,364018,364025,100,0.59
M26_12_16_19,5,j_1070179,1,Terminated,374698,374720,100,0.3
J26_22_23_24_25,133,j_1129304,1,Terminated,280868,281622,50,0.39
J26_1_2_3_4_5_25,463,j_1132542,1,Terminated,451487,454514,50,0.59
R26_9_25,1,j_1141873,1,Terminated,285218,285277,50,0.2
J26_17_18_19_20_21_22_23_24_25,247,j_1160378,1,Terminated,398114,398324,50,0.39
J26_7_8_25,1273,j_1266673,1,Terminated,385589,386980,50,0.59
J26_1_2_3_4_5_6_25,149,j_1277679,1,Terminated,344094,344419,100,0.49
J26_10_11_20_23_24_25,10,j_1301821,1,Terminated,654668,654702,100,0.49
J26_1_3_5_9_10_14_16_25,1,j_1312548,1,Terminated,191539,191791,50,0.2
J26_18_20_25,297,j_1324970,1,Terminated,95706,96142,50,0.39
J26_3_6_7_9_13_21_25,189,j_1327717,1,Terminated,623196,623213,100,0.59
J26_7_24_25,29,j_1331458,1,Terminated,682335,682755,50,0.39
R26_34,1,j_1341900,1,Terminated,374993,375119,50,0.2
R26_7_15_25,1,j_1415314,1,Terminated,357327,357371,50,0.2
J26_2_3_11_15_17_18_19_25,1111,j_1420321,1,Terminated,617483,617795,100,0.59
J26_1_4_24_25,1,j_1459877,1,Terminated,351281,351335,50,0.2
J26_4_7_11_15_19_24_25,1,j_1483673,1,Terminated,394811,394943,50,0.2
R26_25_29,1,j_1500392,1,Terminated,540023,540137,50,0.2
J26_1_3_6_10_12_15_18_20_23_25,11,j_1513975,1,Terminated,491924,492002,100,0.49
J26_3_5_6_7_11_17_25,15,j_1629584,1,Terminated,540028,540095,100,0.49
J26_25_33,1,j_1650793,1,Terminated,286615,286653,50,0.2
M26_19_21_25,3,j_1657941,1,Terminated,618307,618737,50,0.49
R26_23_24_25,1,j_1704676,1,Terminated,397696,397706,100,0.39
J26_18_19_25,387,j_1716140,1,Terminated,310644,311323,50,0.39
J26_15_17_18_25,1,j_1719863,1,Terminated,537051,537389,50,0.2
J26_6_16_25,643,j_1723366,1,Terminated,282226,282435,100,0.49
J26_24_32,1,j_1749055,1,Terminated,182554,182771,50,0.3
M26_11_15_18_23_25,5,j_1784039,1,Terminated,582970,582984,100,0.3
J26_5_6_7_8_9_12_13_14_16_17_18_21_22_23_24_25,131,j_1803623,1,Terminated,340062,340235,50,0.49
R26_46,1,j_1860974,1,Terminated,449376,449379,100,0.49
J26_6_7_25,481,j_1898333,1,Terminated,353259,356940,50,0.49
R26_6_14_15_22_25,3,j_1900058,1,Terminated,432083,432726,50,0.3
J26_5_6_25,465,j_1904785,1,Terminated,629412,629802,100,0.59
J26_3_25,13,j_1955557,1,Terminated,441419,441438,50,0.2
J26_25_35,3,j_1997136,1,Terminated,278999,279657,50,0.39
J26_7_11_25,1,j_2060080,1,Terminated,200861,201060,50,0.2
J26_5_6,1,j_2082069,1,Terminated,435623,435634,50,0.2
R26_66,1,j_2086871,1,Terminated,190552,190566,100,0.49
J26_1_2_3_11_25,1,j_2110612,1,Terminated,459615,460344,50,0.2
J26_1_2_25,1,j_2131558,1,Terminated,580254,580258,100,0.49
R26_65,1,j_2141465,1,Terminated,550918,551972,50,0.2
J26_3_11_12_13_14_18_21_24_25,3,j_2148845,1,Terminated,365079,365288,50,0.49
J26_5_10_25,533,j_2165804,1,Terminated,617239,617262,100,0.59
R26_24,1,j_2173080,1,Terminated,620870,622932,50,0.2
R26_16_19_20_22_23_24_25_48,1,j_2185906,1,Terminated,104861,105427,100,0.49
M26_15_17_19_21_23_25,7,j_2285445,1,Terminated,264295,264299,100,0.3
J26_14_25,1,j_2317677,1,Terminated,575337,575346,100,0.49
M26_8,3,j_2377502,1,Terminated,380591,380638,100,0.3
J26_19_20_21_22_23_24_25,7,j_2420875,1,Terminated,201019,201021,100,0.59
J26_1_3_11_13_15_23_25,81,j_2431411,1,Terminated,197068,198615,50,0.39
R26_16_19_20_22_23_24_25_51,1,j_2433245,1,Terminated,139928,139999,100,0.49
J26_2_4_9_11_17_21_25,19,j_2720754,1,Terminated,367778,368558,50,0.39
J26_22_24_25,5,j_2721209,1,Terminated,112272,112538,50,0.39
J26_25_28_29_31_36,7,j_2725664,1,Terminated,461352,461377,100,0.59
J26_36_37,1,j_2777815,1,Terminated,434927,434943,100,0.59
J26_15_16_17_18_19_20_21_22_23_24_25,919,j_2803051,1,Terminated,288538,289033,50,0.59
J26_17_25,651,j_2889957,1,Terminated,299437,300148,50,0.59
J26_4_8_12_16_20_25,95,j_2897111,1,Terminated,539284,539300,100,0.49
R26_21_25,1,j_2924180,1,Terminated,190786,190805,100,0.49
J26_3_6_25,21,j_2933261,1,Terminated,453991,454018,100,0.49
R26_40,15,j_2951546,1,Terminated,552520,553789,50,0.39
J26_16_18_24_25,62,j_2957492,1,Terminated,300937,300970,100,0.59
J26_1_6_12_13_14_25,1,j_2979404,1,Terminated,108366,108437,100,0.59
R26_2_5_12_15_18_21_24_25,1113,j_3000102,1,Terminated,293477,295812,100,0.49
J26_21_23_24_25,5,j_3017341,1,Terminated,605519,605524,100,0.59
R26_42,1,j_3061406,1,Terminated,571928,571932,100,0.39
J26_9_10_11_25,781,j_3084765,1,Terminated,302231,302242,100,0.59
J26_1_2_3_25,37,j_3087535,1,Terminated,305703,306009,50,0.39
J26_5_7_25,35,j_3089556,1,Terminated,266852,266878,100,0.59
R26_132,1,j_3093365,1,Terminated,352124,352132,50,0.2
J26_7_8,5,j_3116543,1,Terminated,533686,534110,50,0.39
J26_2_4_7_25,1,j_3127147,1,Terminated,519264,519319,50,0.2
J26_2_4_8_10_13_16_18_21_25,9,j_3147773,1,Terminated,486966,487039,100,0.49
R26_62,1,j_3148465,1,Terminated,180568,180675,50,0.2
M26_22_25,133,j_3175394,1,Terminated,109196,109478,50,0.39
J26_11_13_17_24_25,17,j_3178604,1,Terminated,255538,255549,50,0.2
J26_1_3_5_6_7_8_9_11_13_15_16_18_20_22_24_25,115,j_3218550,1,Terminated,209947,210008,100,0.49
J26_4_5_6_25,117,j_3234957,1,Terminated,358172,358623,50,0.39
J26_4_9_11_12_13_18_21_24_25,25,j_3276098,1,Terminated,581620,581673,100,0.59
R26_56,1,j_3299571,1,Terminated,362517,362532,100,0.49
J26_17_19_21_23_24_25,63,j_3327766,1,Terminated,683472,683481,100,0.59
R26_54,1,j_3340969,1,Terminated,188459,188466,100,0.49
J26_3_10_11_25,1,j_3361837,1,Running,402112,0,,
J26_15_29_31,5,j_3422331,1,Terminated,123884,123888,100,0.59
R26_12,1,j_3524526,1,Terminated,105338,105347,50,0.2
J26_2_4_6_9_10_25,1,j_3578246,1,Terminated,93281,93358,50,0.3
J26_14_16_17_18_19_20_21_25,556,j_3604667,1,Terminated,391950,391998,100,0.59
J26_22_25_29,371,j_3618796,1,Terminated,460564,460573,100,0.59
J26_3_5_6_25,183,j_3622950,1,Terminated,325152,331664,50,0.59
J26_9_10_11_12_13_20_23_24_25,3,j_3667013,1,Terminated,274885,275383,50,0.3
J26_9_12_25,19,j_3748497,1,Terminated,425670,425681,100,0.59
R26_37,1,j_3810859,1,Terminated,640559,640563,100,0.39
J26_1,1,j_3823573,1,Terminated,619270,619455,50,0.2
J26_1_2_3_7_8_13_25,3,j_3981842,1,Terminated,553192,553308,100,0.59
J26_2_5_6_8_10_12_14_16_17_25,245,j_3993189,1,Terminated,285467,286223,50,0.39
R26_120,1,j_4046204,1,Terminated,620621,620629,100,0.49
J26_25_28_30_32_34_36,1,j_4147052,1,Terminated,463436,463661,50,0.2
J26_1_2_3_6_7_8_9_10_13_16_21_22_23_24_25,1,j_4174212,1,Terminated,381553,382745,50,0.3
R26_6_17_19_25,797,j_160438,1,Terminated,617677,617823,100,0.39
J26_25_32,10,j_227496,1,Terminated,184861,184909,100,0.59
J26_3_5_9_13_14_16_20_21_25,9,j_275749,1,Terminated,676502,676530,100,0.49
J26_2_20_23_24_25,13,j_328796,1,Terminated,449666,449751,50,0.2
J26_9_10_11_12_25,19,j_472026,1,Terminated,448843,448910,100,0.59
J26_17_18_21_25,405,j_536877,1,Terminated,194272,195984,50,0.39
J26_29_34,467,j_638423,1,Terminated,654274,654353,100,0.59
M26_2,1,j_643130,1,Terminated,108379,108396,100,0.2
J26_10_12_13_25,17,j_910578,1,Terminated,129341,129361,100,0.59
J26_29_44,7,j_1004969,1,Terminated,575129,575149,100,0.59
J26_7_8_9_25,111,j_1016409,1,Terminated,634024,634735,50,0.39
M26_4,451,j_1107359,1,Terminated,646629,646687,100,0.3
J26_13_15_16_25,1,j_1111160,1,Terminated,182145,182237,50,0.2
R26_7_25,859,j_1212594,1,Terminated,538367,538691,100,0.39
J26_7_12,1,j_1449482,1,Terminated,532375,532411,100,0.59
M26_4_25,5,j_1529789,1,Terminated,457259,457500,50,0.49
J26_6_7_8_9_10_11_12_25,112,j_1709842,1,Terminated,332396,332451,100,0.59
J26_24_31_41,79,j_2066627,1,Terminated,346814,346885,100,0.59
J26_7_14_25,2,j_2224213,1,Terminated,322126,322137,100,0.59
J26_20_24_25,1,j_2253698,1,Terminated,201908,202062,50,0.2
J26_30_35,1111,j_2321401,1,Terminated,620653,621419,100,0.49
J26_1_23_25,1,j_2535860,1,Terminated,357129,357133,100,0.49
J26_7_10_13_16_19_22_25,1,j_2645232,1,Terminated,279352,279444,50,0.2
M26_16_25,371,j_3051077,1,Terminated,193686,193955,50,0.59
J26_2_4_5_6_7_8_10_12_14_15_17_19_21_23_24_25,91,j_3364033,1,Terminated,594939,595005,100,0.49
R26_15_16_17_18_19_20_21_22_23_24_25,1,j_3376652,1,Terminated,184495,186097,50,0.2
J26_4_7_12_15_18_22_25,7,j_3850424,1,Terminated,263503,263547,100,0.49
J26_25_31,243,j_3871530,1,Terminated,534262,534285,100,0.59
M26_3_5_6_7_9_12_15_18_19_20,135,j_4544,1,Terminated,139524,139822,100,0.39
J26_4_13_18_24_25,1111,j_22812,1,Terminated,621446,622483,100,0.49
J26_25_45,4,j_232733,1,Terminated,271942,272007,100,0.59
J26_3_4_22_23_25,43,j_305251,1,Terminated,468635,468645,100,0.59
J26_3_4_6_9_10_11_14_16_20_25,1111,j_849788,1,Terminated,375097,375142,100,0.49
R26_47,1,j_1174291,1,Terminated,347893,347901,50,0.2
M26_6_12_25,3,j_1364543,1,Terminated,277650,277653,100,0.3
R26_53,1,j_1935952,1,Terminated,277346,277351,100,0.49
J26_10_11_12_25,1111,j_2734708,1,Terminated,630550,631099,100,0.59
J26_4_6,1,j_3424753,1,Terminated,312325,312367,100,0.59
R26_64,1,j_3582817,1,Terminated,533627,533637,100,0.49
R26_35_37,1,j_3977162,1,Terminated,360559,360578,100,0.49
M27_21_23_26,3,j_729,1,Terminated,104518,104535,50,0.39
R27_26,1,j_1431,1,Terminated,638819,638824,100,0.49
M27,1,j_1603,1,Terminated,622687,622692,50,0.2
R27_18,1,j_2016,1,Terminated,205308,205444,50,0.2
R27_17,1111,j_3003,1,Terminated,275800,276058,100,0.49
R27_10,1,j_3718,1,Terminated,299194,299548,50,0.2
R27_6,1,j_9015,1,Terminated,662516,662529,100,0.39
J27_1_3_4_18_26,1,j_10256,1,Terminated,196533,197891,50,0.2
R27_33,1,j_10703,1,Terminated,300352,300383,50,0.2
R27_30,1,j_11619,1,Terminated,353547,353550,100,0.49
J27_21_22_26,171,j_13699,1,Terminated,123039,123109,100,0.59
J27_18_20_22_24_26,159,j_14459,1,Terminated,203825,204012,50,0.39
J27_6_8_26,21,j_14883,1,Terminated,490619,490898,50,0.39
J27_10_13_26,1,j_17008,1,Terminated,591902,591947,50,0.2
J27_1_2_4_5_6_26,1000,j_20144,1,Terminated,506016,507311,50,0.39
J27_3_6_11_16_17_19_24_26,1,j_20905,1,Terminated,630391,630804,50,0.2
J27_2_4_6_21_24_25_26,223,j_21068,1,Terminated,580081,580117,100,0.59
R27_39,3,j_22464,1,Terminated,160215,160285,100,0.49
R27_1,1,j_30484,1,Terminated,128012,128016,100,0.39
J27_25_26,9,j_30679,1,Terminated,293506,293605,100,0.59
R27_23,5,j_32152,1,Terminated,257124,257227,50,0.2
J27_5_26,1,j_34609,1,Terminated,651117,651129,50,0.2
R27_25_26,23,j_35807,1,Terminated,354430,354459,100,0.49
J27_26_43,1111,j_46192,1,Terminated,579097,579171,100,0.59
J27_21_25_26,1,j_49071,1,Terminated,291711,291733,50,0.2
R27_19_23_26,9,j_54663,1,Terminated,397454,397459,100,0.49
R27_32,1,j_57659,1,Running,550818,550839,,
J27_7_26,1,j_57660,1,Terminated,357148,357812,50,0.2
R27_36,1,j_59446,1,Terminated,466820,466836,50,0.2
R27_50,1,j_62033,1,Terminated,265454,265462,50,0.2
J27_32_34,1,j_67340,1,Terminated,260276,260289,50,0.2
J27_22_23_26,1,j_69280,1,Terminated,453005,453290,50,0.2
M27_23_26,9,j_74292,1,Terminated,278975,279031,100,0.3
J27_1_2_3_4_5_6_7_8_26,609,j_85286,1,Terminated,378881,379321,100,0.49
J27_2_4_6_8_10_26,1,j_86311,1,Running,376713,376849,50,0.2
J27_9_10_26,1,j_88594,1,Terminated,182587,182886,50,0.2
R27_15,1,j_94055,1,Terminated,163147,163152,100,0.49
J27_16_26,655,j_96394,1,Terminated,531287,531298,100,0.59
R27_29,1,j_98216,1,Terminated,137015,137399,50,0.2
R27_26_34,43,j_99456,1,Terminated,199441,199837,50,0.39
R27_22,1,j_104352,1,Terminated,209372,209384,50,0.2
J27_15_26,1,j_104380,1,Terminated,279632,279871,50,0.39
R27_6_8_26,5,j_110792,1,Terminated,439201,439212,100,0.49
R27_2,2,j_120403,1,Terminated,526723,526742,100,0.49
R27_31,7,j_123367,1,Terminated,686006,686011,100,0.49
J27_8_9_10_11_26,17,j_125119,1,Terminated,602508,602574,100,0.59
J27_28_29_32_34_36_39_40_42_44,11,j_125633,1,Terminated,552170,552184,100,0.69
R27_13,3,j_132660,1,Terminated,201421,201717,50,0.2
R27_8,33,j_143178,1,Terminated,454020,454999,50,0.39
R27_24,1,j_149803,1,Terminated,608610,608611,100,0.39
J27_12_13_26,177,j_154856,1,Terminated,433767,434345,50,0.49
R27_5,47,j_156839,1,Terminated,291904,291973,100,0.49
J27_18_26,23,j_157203,1,Terminated,544273,545549,50,0.39
J27_1_2_25,3,j_160363,1,Terminated,365121,365601,100,0.59
J27_23_24_26,1,j_166368,1,Terminated,606064,606071,100,0.49
J27_20_26,1,j_171582,1,Terminated,652164,652214,50,0.2
R27_21,1,j_174842,1,Terminated,579099,579110,100,0.59
J27_29_44,1,j_178904,1,Terminated,372047,372083,50,0.2
M27_2_13_18_21_26,5,j_194671,1,Terminated,521129,521134,100,0.2
R27_9,1,j_201890,1,Terminated,625346,625422,50,0.3
J27_10_26,3,j_202458,1,Terminated,104378,105087,50,0.39
J27_24_25_26,3,j_204200,1,Terminated,297420,297432,100,0.59
J27_14_16_19_23_26,7,j_207757,1,Terminated,192736,193274,50,0.39
J27_2_5_7_8_26,89,j_213742,1,Terminated,153182,153262,50,0.3
J27_22_23_24_25_26,139,j_218684,1,Terminated,309599,309672,100,0.59
J27_28_41,7,j_218921,1,Terminated,649392,649426,100,0.59
J27_2_26,15,j_225490,1,Terminated,457826,457842,100,0.59
M27_26,1,j_226630,1,Terminated,204109,204118,50,0.2
J27_23_26,225,j_226729,1,Terminated,455103,458275,50,0.39
J27_3_4_5_6_11_16_26,1111,j_235364,1,Terminated,614770,614839,100,0.59
R27_7,1,j_236003,1,Terminated,547034,547051,100,0.49
R27_44,28,j_248952,1,Terminated,209226,209240,100,0.49
J27_1_3_8_10_12_17_20_22_24_25_26,154,j_249619,1,Terminated,393637,393679,100,0.59
J27_8_10_11_26,1,j_250264,1,Terminated,523770,524320,50,0.3
J27_11_26,39,j_256693,1,Terminated,598727,598817,50,0.2
J27_19_20_22_23_26,1,j_259117,1,Terminated,317268,317276,100,0.59
J27_1_3_4_5_7_8_10_11_13_15_26,1111,j_263696,1,Terminated,571759,571803,100,0.49
J27_3_4_10_13_16_20_24_26,1,j_266079,1,Terminated,226432,226657,50,0.2
J27_5_15,1,j_268414,1,Terminated,188215,188483,50,0.49
R27_46,1,j_270573,1,Terminated,632423,632492,50,0.2
J27_1_3_5_7_9_15_16_26,49,j_270808,1,Terminated,514845,514863,100,0.59
J27_26_33,13,j_271592,1,Terminated,321112,321130,100,0.59
R27_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,1,j_287838,1,Terminated,281803,281818,50,0.2
J27_4_5_6_7_8_9_10_11_13_14_15_16_18_19_21_22_23_2,67,j_292220,1,Terminated,390978,391007,100,0.49
R27_47,7,j_292408,1,Terminated,372841,373812,50,0.39
J27_5_10_13_18_21_26,83,j_295113,1,Terminated,109447,111790,50,0.39
R27_28,371,j_309564,1,Terminated,149569,150193,100,0.49
R27_2_5_10_13_16_19_22_25_26,1113,j_312964,1,Terminated,387308,389296,100,0.49
J27_10_11_12_13_15_19_23_26,9,j_321673,1,Terminated,372630,372727,100,0.59
J27_3_6_8_10_13_14_18_22_23_24_26,1,j_324095,1,Terminated,630353,631038,50,0.3
J27_6_7_26,47,j_331259,1,Terminated,97175,97787,50,0.39
R27_20,1,j_337924,1,Terminated,575090,575094,100,0.39
J27_22_26,1,j_338830,1,Terminated,118966,119037,50,0.2
J27_2_4_12_16_19_26,75,j_347824,1,Terminated,528218,528348,100,0.49
J27_17_26,753,j_349363,1,Terminated,205850,206885,50,0.49
R27_5_6,1,j_352124,1,Terminated,100452,100504,50,0.2
J27_12_26,17,j_353103,1,Terminated,612397,612406,100,0.59
J27_1_26,5,j_362217,1,Terminated,459521,459860,50,0.59
J27_2_10_12_13_14_26,27,j_363029,1,Terminated,622904,622936,100,0.59
M27_25,31,j_364317,1,Terminated,88183,88192,50,0.2
J27_4_5_26,103,j_366525,1,Terminated,508477,508512,100,0.49
J27_17_19_26,1,j_368735,1,Terminated,255048,255094,50,0.2
J27_7_8_26,9,j_371134,1,Terminated,689763,689935,50,0.2
M27_1_3_6_26,79,j_373306,1,Terminated,645420,645435,100,0.39
J27_3_7_26,41,j_385493,1,Terminated,437965,437979,100,0.49
M27_16_26,5,j_386675,1,Terminated,550745,550756,100,0.3
J27_1_3_5_7_9_11_13_15_17_19_21_23_26,13,j_392931,1,Terminated,206893,206917,100,0.49
R27_35,175,j_398749,1,Terminated,456808,461159,50,0.39
R27_3,1,j_398928,1,Terminated,187617,187736,50,0.2
J27_2_20_21_23_24_26,233,j_404462,1,Terminated,293867,293887,100,0.59
R27_11,1,j_407931,1,Terminated,161088,161094,100,0.49
R27_45,2,j_428934,1,Terminated,450472,450488,100,0.49
J27_6_19,1,j_445573,1,Terminated,561553,561561,100,0.59
J27_2_3_26,411,j_458427,1,Terminated,534205,535931,50,0.59
J27_24_26,3,j_464553,1,Terminated,606704,606706,100,0.59
J27_6_41,21,j_473493,1,Terminated,225723,226841,50,0.49
J27_1_3_5_6_7_9_26,223,j_478716,1,Terminated,296759,297153,100,0.69
J27_2_3_4_5_6_8_10_12_14_16_18_19_21_22_23_24_26,1,j_496957,1,Terminated,464063,464590,50,0.3
R27_19,1,j_498527,1,Terminated,174638,175015,50,0.2
J27_5_15_17_20_26,33,j_522089,1,Terminated,181212,181219,100,0.59
J27_10_11_19_23_26,1,j_536634,1,Running,446424,446438,,
J27_5_7_9_11_15_17_19_21_26,1,j_538027,1,Terminated,461009,461054,50,0.2
J27_51_52,1,j_558986,1,Terminated,186791,186798,50,0.2
R27_100,1,j_567184,1,Terminated,524388,524418,50,0.2
J27_1_2_26,1111,j_573685,1,Terminated,658583,658851,100,0.49
M27_37,49,j_586132,1,Terminated,89024,89080,50,0.59
J27_3_4,9,j_623277,1,Terminated,641189,641243,100,0.49
J27_2_3_4_6_8_10_14_18_26,23,j_632514,1,Terminated,203759,205020,50,0.39
J27_10_17_18_24_26,1,j_661994,1,Terminated,191599,191619,100,0.59
R27_4,1,j_687576,1,Terminated,618973,618985,100,0.39
J27_7_18_20_21_26,25,j_706128,1,Terminated,277230,277265,100,0.59
J27_2_3_4_5_6_7_8_9_10_11_13_14_15_16_19_20_22_23_,1,j_734380,1,Terminated,364634,365417,50,0.2
J27_4_5_7_8_11_13_16_20_26,1,j_743709,1,Terminated,175540,175932,50,0.2
J27_21_26,1,j_766272,1,Terminated,312575,312582,100,0.59
J27_3_26,2,j_814881,1,Terminated,117218,117247,100,0.59
J27_4_8_13_16_19_23_26,1,j_859206,1,Terminated,523059,523099,50,0.2
J27_3_25_26,1,j_900858,1,Terminated,192461,192504,50,0.2
J27_1_24_26,1,j_907333,1,Terminated,303872,303874,100,0.49
R27_3_26,3,j_912775,1,Terminated,376857,376988,50,0.2
J27_20_23_26,245,j_914955,1,Terminated,131047,131587,50,0.49
J27_4_19_25_26,371,j_916321,1,Terminated,375440,375499,100,0.59
J27_1_2_3_5_26,19,j_939502,1,Terminated,571352,571355,100,0.49
J27_3_5,1,j_944523,1,Terminated,268367,268386,50,0.2
J27_1_5_Stg12,1,j_952799,1,Terminated,526034,526646,50,0.2
J27_26_34,1,j_985509,1,Terminated,165120,165129,100,0.59
J27_5_6,1,j_994116,1,Terminated,264618,264631,50,0.2
J27_23_24_25_26,383,j_999045,1,Terminated,98565,99025,50,0.59
M27_4_12_26,3,j_1018536,1,Terminated,550090,550111,100,0.3
R27_11_16_19_21_26,1,j_1022668,1,Terminated,103010,103013,50,0.2
J27_14_15_16_17_18_26,15,j_1037121,1,Terminated,542707,542842,50,0.3
J27_4_14_19_25_26,7,j_1042538,1,Terminated,360912,362242,50,0.39
R27_11_14_22_24_26,1,j_1066914,1,Terminated,630840,630931,100,0.49
J27_2_6_9_15_16_22_25_26,1111,j_1069565,1,Terminated,559716,560036,100,0.59
J27_22_24_26,1,j_1121405,1,Terminated,366384,370731,50,0.2
J27_20_21_26,1,j_1129304,1,Terminated,280868,281643,50,0.3
J27_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_,119,j_1131185,1,Terminated,545958,546077,100,0.59
J27_26_29,25,j_1141517,1,Terminated,367414,367423,100,0.59
J27_10_11_12_26,123,j_1142325,1,Terminated,289340,290128,50,0.39
J27_14_26,1,j_1160378,1,Terminated,398113,398331,50,0.2
J27_32_38,3,j_1218593,1,Running,569604,569650,50,0.3
R27_41,1,j_1238031,1,Terminated,202046,203114,50,0.2
J27_6_26,1237,j_1266673,1,Terminated,385589,387149,50,0.59
R27_40,1,j_1312548,1,Terminated,191540,191757,50,0.2
J27_10_12_14_16_26,289,j_1324970,1,Terminated,95706,97207,50,0.39
J27_1_4_5_26,5,j_1331458,1,Terminated,682335,682821,50,0.39
J27_4_8_17_26,1,j_1446697,1,Terminated,115703,116548,50,0.2
R27_43,1,j_1474157,1,Terminated,118229,118247,50,0.2
R27_5_9_10_11_12_26,2,j_1601124,1,Terminated,102972,103040,100,0.49
J27_26_82,1,j_1605225,1,Terminated,202564,202642,100,0.59
J27_10_18_19_25_26,1,j_1614125,1,Terminated,536620,536635,100,0.59
J27_13_26,1,j_1647673,1,Terminated,253745,253863,50,0.2
J27_14_15_26,5,j_1657941,1,Terminated,618307,618804,50,0.39
J27_5_7_9_11_13_16_19_23_26,1,j_1713986,1,Terminated,464422,464862,50,0.2
J27_6_9_16_18_19_22_26,1,j_1714608,1,Terminated,240315,242080,50,0.2
J27_1_2_6_8_10_12_13_26,1,j_1719863,1,Terminated,537051,537398,50,0.2
M27_4_7_10_48_53_73_78_98_101_104,11,j_1769591,1,Terminated,372809,372838,50,0.2
R27_7_26,51,j_1778063,1,Terminated,623446,623471,100,0.49
J27_2_22,7,j_1834212,1,Terminated,456089,456132,100,0.49
J27_12_15_16_23_26,15,j_1866204,1,Terminated,208079,208182,100,0.59
J27_22_25_26,2,j_1894333,1,Terminated,618963,618999,100,0.59
R27_48,1,j_1897049,1,Terminated,282578,282603,50,0.2
J27_2_4_26,279,j_1898333,1,Terminated,353259,357024,50,0.3
J27_4_11_23_25_26,333,j_1900195,1,Terminated,351365,351388,100,0.59
J27_3_4_26,615,j_1904785,1,Terminated,629412,629830,100,0.49
J27_1_18_21_25_26,1,j_2029171,1,Terminated,88373,88438,50,0.2
J27_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20,25,j_2073364,1,Terminated,610533,610535,100,0.49
R27_66,1,j_2086871,1,Terminated,190552,190563,100,0.49
J27_17_23_26,9,j_2095245,1,Terminated,201855,202265,100,0.59
R27_55,19,j_2115338,1,Terminated,150858,150885,100,0.49
R27_82,3,j_2180516,1,Terminated,638776,638785,100,0.49
R27_38,2,j_2185906,1,Terminated,104817,104832,100,0.49
J27_4_26,87,j_2197131,1,Terminated,332402,332995,50,0.39
R27_2_3_5_7_9_11_13_15_17_19_21_23_24_26,1,j_2237960,1,Terminated,432437,432451,50,0.2
R27_22_23_24_26,1,j_2292236,1,Terminated,373819,373840,100,0.39
R27_67,2,j_2358704,1,Terminated,206104,206114,100,0.49
J27_17_20_22_25_26,7,j_2377502,1,Terminated,380591,380651,100,0.59
R27_24_25_26,1,j_2386101,1,Terminated,401204,401209,100,0.39
J27_2_3_4_8_15_26,25,j_2420875,1,Terminated,201019,201086,100,0.49
R27_63,1,j_2439302,1,Terminated,200822,201130,100,0.49
J27_5_9_10_11_12,3,j_2608549,1,Terminated,361367,361830,50,0.3
J27_2_5_6_26,53,j_2665993,1,Terminated,179280,179996,50,0.3
J27_29_31_32_36,5,j_2725664,1,Terminated,461352,461372,100,0.59
J27_4_10_12_24_26,1,j_2759076,1,Terminated,298224,298338,100,0.49
J27_12_23_25_32_42,219,j_2777815,1,Terminated,435014,435021,100,0.59
J27_11_12_14_26,983,j_2803051,1,Terminated,288538,289234,50,0.59
